State,State Code,Cities,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,
Goa,GA,North Goa,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,10,17,17,24,27,29,39,43,49,60,63,86,104,122,143,176,232,283,309,349,371,395,432,460,499,554,603,643,704,771,771,780,785,809,826,857,857,857,857,919,919,919,927,946,993,1055,1107,1131,1203,1251,1251,1375,1450,1545,1605,1772,1990,2133,2194,2241,2257,
Goa,GA,South Goa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,14,23,32,40,44,46,48,49,60,60,60,60,60,60,61,62,64,70,117,157,187,249,279,324,353,377,356,395,449,484,501,531,547,587,591,608,655,679,692,694,713,727,758,780,794,795,799,833,862,925,932,957,966,1058,1112,1124,1146,1163,1275,1350,1482,1498,1544,1688,1688,1726,1798,1849,1875,1875,1915,1915,1969,1974,2012,2026,2032,2044,2100,2127,2133,2235,2235,2431,2431,2670,2689,2766,2917,2997,3085,3085,3085,3143,
