State,State Code,Cities,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,
Haryana,HR,Kurukshetra,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,7,9,14,15,15,18,21,21,26,27,27,31,35,36,37,37,49,51,52,52,55,60,60,63,66,76,80,83,88,96,99,102,104,107,111,112,112,113,113,115,117,125,129,133,137,137,156,156,177,180,180,181,190,198,207,207,215,223,232,239,261,266,279,286,286,311,319,347,366,394,407,423,423,460,510,537,553,562,598,614,647,686,729,769,802,838,855,855,927,978,
Haryana,HR,Mahendragarh,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,5,5,5,6,6,6,7,8,10,10,11,21,21,21,21,33,36,36,39,39,41,41,42,70,73,77,77,102,102,106,106,113,113,120,122,135,141,141,141,173,173,193,200,200,201,201,211,237,256,259,261,266,276,285,291,297,297,322,337,337,405,423,423,469,512,519,535,592,599,612,632,637,672,680,704,738,754,770,779,789,803,822,822,824,829,832,867,872,895,927,954,954,954,1014,1051,1084,1127,1150,1191,
Haryana,HR,Nuh,57,57,57,58,58,58,58,58,59,59,59,59,59,59,60,60,60,60,60,61,65,65,65,65,65,65,65,65,65,65,66,66,66,68,70,70,72,72,78,82,85,85,102,102,102,104,104,109,111,114,116,117,117,117,129,133,139,139,158,160,161,167,177,186,191,192,200,207,227,241,241,254,256,263,276,294,306,322,330,348,367,367,410,425,437,440,452,467,478,487,493,500,511,515,528,535,543,545,551,555,560,567,573,581,589,591,596,601,607,614,620,624,627,636,
Haryana,HR,Palwal,34,34,34,34,34,34,34,36,36,36,36,36,36,36,37,37,37,37,37,37,39,39,39,40,40,40,40,41,41,41,43,51,51,58,58,59,70,79,79,86,100,119,124,129,142,142,152,180,185,198,198,204,220,232,249,259,263,263,263,280,290,298,298,309,311,318,328,332,339,347,352,364,379,386,410,425,445,480,506,529,555,580,592,615,629,664,692,720,720,735,791,810,810,848,865,880,917,932,963,978,993,1016,1016,1057,1084,1121,1121,1168,1168,1219,1241,1266,1288,1294,
Haryana,HR,Panchkula,18,18,18,18,18,18,18,18,18,18,18,18,18,20,22,22,23,23,23,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,26,26,26,26,27,27,28,28,33,34,41,43,47,47,48,54,55,56,58,61,74,87,87,96,97,99,103,105,108,111,111,112,112,119,120,120,120,123,124,129,131,136,141,144,152,155,179,197,223,243,250,263,282,347,369,390,413,432,438,452,498,532,561,599,671,731,743,762,816,846,907,939,998,1024,1060,1096,1125,1167,1209,1224,
Haryana,HR,Panipat,12,12,13,13,13,13,13,24,27,28,33,34,35,36,36,36,36,36,36,36,36,38,38,40,40,46,46,53,54,54,59,59,60,60,61,62,62,64,65,66,67,72,83,85,86,86,87,89,93,94,97,105,109,111,118,118,134,134,137,137,152,152,166,171,189,194,200,206,220,225,244,246,267,288,309,347,368,387,400,415,423,459,474,509,581,616,710,731,769,804,854,901,913,955,993,1009,1053,1146,1146,1252,1302,1376,1398,1436,1562,1617,1689,1796,1796,1915,1961,2038,2108,2189,
Haryana,HR,Rewari,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,5,6,6,9,9,9,9,9,9,11,11,16,16,18,18,18,23,23,23,23,23,23,34,45,45,48,48,63,65,73,73,76,76,94,115,123,146,148,148,148,170,170,218,221,221,235,262,293,296,296,314,352,352,386,386,396,477,477,543,599,599,614,710,735,819,975,1017,1017,1092,1108,1108,1156,1215,1340,1421,1512,1571,1603,1635,1709,1794,1834,1884,1904,1949,1997,2046,2115,2157,2228,2301,2358,2376,2476,2478,2488,2559,
Haryana,HR,Rohtak,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,7,7,8,8,12,12,13,13,14,15,15,16,16,16,19,24,30,31,31,45,90,97,110,114,137,162,177,205,228,257,257,287,300,321,346,346,378,398,421,427,458,459,481,488,503,527,541,545,573,595,626,641,656,656,760,772,829,875,899,899,925,988,1028,1064,1078,1078,1134,1153,1168,1178,1191,1224,1259,1274,1313,1313,1354,1389,1432,1494,1528,1593,1593,1689,1740,1800,1843,1843,1843,1883,1925,1974,1974,2015,2066,2131,2189,
Haryana,HR,Sirsa,4,4,4,4,4,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,8,8,8,8,8,9,9,9,9,10,11,14,15,15,15,43,47,47,48,50,51,52,57,57,58,62,62,68,70,75,78,80,80,82,82,83,86,90,90,93,94,97,98,105,108,108,109,119,119,131,138,141,161,175,185,191,197,204,223,230,239,249,253,258,266,268,271,281,287,290,291,322,337,358,365,371,371,409,426,445,478,492,505,505,553,575,575,675,675,706,733,760,765,
Haryana,HR,Sonipat,20,22,24,25,25,26,26,44,73,78,81,84,86,89,100,105,120,120,120,132,134,134,137,139,148,150,151,154,159,163,163,174,180,199,199,199,212,233,261,261,261,350,423,436,474,502,502,533,536,536,599,631,668,719,755,826,866,866,925,954,1059,1094,1157,1195,1208,1208,1208,1339,1385,1466,1466,1548,1577,1643,1728,1778,1888,1989,2049,2104,2170,2229,2298,2344,2386,2484,2525,2525,2603,2668,2718,2742,2792,2815,2841,2877,2898,2899,2959,2984,3013,3045,3096,3156,3156,3209,3240,3296,3327,3377,3427,3451,3471,3510,
Haryana,HR,Yamunanagar,3,3,3,3,3,3,4,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,19,20,20,25,27,36,41,41,45,45,45,60,69,69,82,82,82,85,90,90,95,98,100,100,101,103,105,105,106,107,112,121,124,126,127,127,130,132,133,137,138,144,146,148,148,158,160,161,181,185,210,210,248,262,265,265,305,305,332,354,377,401,416,416,459,503,529,565,565,565,636,636,698,
