State, State Code, Cities,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,
Haryana,HR,Kaithal,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,5,5,5,6,6,6,7,7,11,17,18,28,28,28,30,30,30,30,52,52,52,52,52,52,52,52,54,54,54,54,54,54,54,54,54,54,54,55,55,91,103,103,103,103,107,116,117,117,120,120,123,129,129,139,140,150,161,162,162,166,169,178,181,185,204,219,220,220,220,230,239,245,258,266,269,274,285,
Haryana,HR,Karnal,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,9,9,9,9,11,11,11,11,16,16,16,16,20,20,20,20,20,20,25,36,40,41,41,47,47,47,47,47,47,66,68,90,90,90,107,107,121,146,154,162,162,175,175,197,197,211,216,244,249,249,249,249,283,283,290,291,354,377,385,400,400,447,447,472,492,515,515,536,543,543,578,599,625,634,636,684,714,740,740,775,870,898,931,931,1008,1025,1064,1064,1073,1106,
Haryana,HR,Kurukshetra,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,7,13,13,13,13,17,18,18,23,25,30,30,31,34,34,37,46,50,51,52,54,54,61,62,62,65,66,66,66,78,78,96,100,100,103,104,107,107,114,114,117,117,126,126,132,140,155,155,155,164,164,169,173,183,188,188,188,202,206,209,218,226,235,245,245,263,284,289,311,338,356,372,379,412,414,453,489,504,539,
Haryana,HR,Mahendragarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,6,6,6,6,19,19,19,19,21,21,21,33,33,37,64,64,73,74,74,85,87,90,90,95,95,96,96,116,125,125,144,147,152,163,163,172,173,181,184,191,200,200,200,243,245,245,254,264,264,279,281,297,306,314,332,333,342,369,383,399,426,455,477,511,518,556,572,617,617,639,657,681,685,711,719,762,773,773,773,799,810,814,
Haryana,HR,Nuh,39,44,46,46,50,52,53,53,53,53,53,53,57,57,57,57,57,57,57,57,58,58,60,60,60,60,60,65,65,65,65,65,65,65,65,65,65,65,66,66,66,66,71,73,73,78,82,85,97,100,101,102,107,107,110,111,113,116,121,128,136,139,146,154,159,161,162,166,171,175,175,186,190,191,202,211,230,235,240,246,254,267,286,293,307,321,330,366,387,408,427,437,449,454,458,458,465,473,479,491,494,504,509,514,526,532,534,536,538,538,547,
Haryana,HR,Palwal,29,29,32,32,32,32,32,32,32,32,32,32,32,32,33,33,33,34,35,35,35,36,36,36,36,36,37,37,37,37,39,39,39,41,41,41,44,44,44,48,48,48,54,54,54,57,57,70,79,105,105,107,107,125,142,142,155,155,178,190,203,211,211,222,224,234,237,245,252,252,257,263,273,285,303,331,331,362,383,395,408,440,456,492,492,527,542,556,556,574,619,637,637,672,694,715,733,754,776,800,815,836,847,886,903,942,942,995,995,1070,1093,
Haryana,HR,Panchkula,10,10,13,13,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,19,20,23,23,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,26,26,26,26,26,26,32,32,40,40,40,41,49,50,50,50,52,63,79,84,91,91,92,95,103,104,106,109,109,110,112,115,119,119,120,122,122,126,128,137,142,146,147,155,180,180,195,222,241,253,265,296,324,347,364,410,456,497,497,531,590,615,684,691,719,
Haryana,HR,Panipat,5,5,5,5,5,5,5,5,5,5,5,5,6,6,8,8,8,22,24,24,30,30,30,31,31,31,32,32,32,33,33,33,36,36,37,37,39,46,46,51,51,51,51,56,57,57,60,61,61,65,70,70,70,77,78,82,89,89,98,98,107,107,107,107,109,111,120,123,133,134,142,147,155,158,165,171,175,186,189,218,233,271,274,281,281,315,370,374,397,408,435,447,460,519,563,621,665,701,701,766,767,848,863,904,936,971,1006,1089,1089,1228,1303,
Haryana,HR,Rewari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,4,4,4,4,4,4,4,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,46,46,82,82,82,82,82,89,96,96,96,114,114,114,141,141,188,188,188,275,287,379,412,454,463,574,597,616,654,691,691,780,859,878,934,1016,1071,1098,1168,1254,1344,1395,1395,1475,1529,1529,1625,1675,1756,1891,1941,1982,2021,2083,
Haryana,HR,Rohtak,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,7,7,9,9,10,11,11,11,11,11,11,11,11,11,11,11,15,56,82,82,84,84,84,128,128,128,138,138,169,169,196,199,216,379,405,405,405,466,466,466,466,533,533,533,533,533,533,533,533,533,533,533,583,599,599,689,689,689,742,765,765,776,930,941,981,981,994,994,1074,1103,1118,1136,1153,1153,1153,1248,1258,1322,1347,1347,1347,1499,1508,1508,1508,1594,
Haryana,HR,Sirsa,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,8,8,8,8,8,8,8,9,9,9,9,9,9,11,11,13,13,13,35,35,38,38,39,41,42,42,42,42,51,51,57,60,61,65,65,67,70,73,76,76,77,79,79,86,86,90,92,96,97,100,102,111,112,118,122,125,130,147,148,159,164,171,175,183,190,192,199,200,203,210,216,217,233,243,243,252,252,261,272,275,293,293,304,309,309,340,340,360,
Haryana,HR,Sonipat,4,-3,-3,-3,-3,-3,-3,-1,-1,-1,-1,-1,2,2,7,17,17,47,57,62,68,68,86,93,93,101,105,116,116,124,124,124,139,142,146,148,148,148,158,158,158,164,164,164,186,208,218,218,263,263,263,263,263,418,418,424,456,486,515,574,574,665,700,700,751,773,817,844,860,971,1004,1025,1025,1114,1114,1158,1190,1265,1411,1474,1517,1563,1563,1613,1643,1657,1824,1952,1952,2095,2155,2217,2262,2297,2363,2471,2500,2542,2594,2618,2664,2711,2744,2820,2834,2834,2858,2879,2901,2936,2974,
Haryana,HR,Yamunanagar,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,17,17,20,20,20,20,20,20,34,34,34,34,50,50,64,70,78,78,80,86,86,95,95,95,95,95,100,100,101,101,105,105,109,109,109,119,119,119,119,125,126,130,131,132,136,136,145,147,152,152,170,170,170,190,190,227,235,235,235,259,268,308,308,308,
