State,State Code,Cities,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,
Tripura,TR,Dhalai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,40,62,83,87,114,114,146,150,150,160,160,160,160,162,162,163,163,163,163,163,163,163,163,164,164,164,170,171,171,176,176,176,184,184,196,197,198,200,200,201,201,201,202,201,201,201,201,201,201,201,203,203,204,209,213,213,213,213,218,241,242,245,245,252,252,248,250,264,270,279,282,297,301,325,342,342,352,524,524,561,561,567,572,585,591,616,621,626,630,636,636,642,644,644,647,
Tripura,TR,Gomati,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,5,5,5,27,30,30,38,38,40,61,61,76,77,78,82,82,87,87,90,91,98,101,101,101,101,110,110,111,111,115,116,133,134,155,155,165,169,180,208,208,223,244,249,261,264,297,297,304,329,370,378,410,427,484,517,542,551,551,573,576,588,598,656,660,741,774,794,802,818,826,828,870,
Tripura,TR,Khowai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,13,14,14,14,14,16,23,23,24,24,24,26,26,26,28,28,30,30,30,30,30,30,32,32,36,36,37,43,63,63,66,67,70,79,80,88,88,124,126,134,157,200,202,204,213,213,225,244,257,259,272,280,281,288,288,301,301,313,317,337,342,363,382,392,393,402,406,407,414,
Tripura,TR,North Tripura,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,9,9,10,10,10,12,12,13,13,13,13,13,13,13,13,15,16,16,18,18,18,20,23,23,23,23,30,35,43,47,47,48,53,57,61,61,71,72,74,76,107,107,127,127,148,200,265,287,287,288,304,304,304,329,329,348,374,408,425,427,438,438,470,
Tripura,TR,Sipahijala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,5,5,5,9,32,32,52,52,99,136,136,176,186,204,265,272,278,359,476,496,508,514,517,517,521,522,522,528,531,533,545,555,555,561,563,563,563,587,589,589,598,605,612,628,627,636,646,653,660,698,726,758,769,811,840,859,900,900,906,914,927,944,973,1004,1037,1068,1114,1118,1132,1156,1182,1191,
Tripura,TR,South Tripura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,7,7,9,9,31,57,57,66,66,66,67,68,74,74,74,74,76,76,76,76,77,79,79,99,100,100,100,120,129,130,130,133,135,135,137,137,137,138,138,141,147,150,156,158,178,184,186,194,197,218,235,236,253,253,255,255,255,256,271,289,324,324,329,330,343,345,351,359,
Tripura,TR,Unokoti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,4,44,45,45,47,48,49,49,49,49,49,49,59,59,59,59,59,59,65,65,66,66,66,69,69,69,69,69,71,71,73,73,73,73,80,80,80,80,82,82,86,86,93,93,97,97,102,110,111,111,111,112,112,114,114,114,115,123,124,124,128,130,130,132,132,
Tripura,TR,West Tripura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,8,15,15,15,15,20,41,41,44,49,51,58,73,79,86,88,90,86,85,88,88,89,121,121,141,141,146,146,148,152,155,155,171,182,198,217,217,229,237,241,267,283,325,336,361,371,384,408,436,460,575,621,645,654,654,673,691,707,736,788,816,881,980,1041,1080,1121,1143,1169,1203,
