State, State Code, Cities,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,
Tamil Nadu,TN,Krishnagiri,0,0,0,0,0,0,0,0,0,2,4,8,10,10,20,20,20,20,20,20,20,20,20,20,21,21,22,22,22,23,25,25,26,26,27,28,28,28,28,29,29,37,37,37,37,38,38,38,38,39,41,41,44,44,57,63,63,72,67,71,73,87,115,110,134,140,146,156,170,175,185,200,203,217,223,225,241,253,263,274,306,328,345,379,387,413,451,520,551,633,664,716,776,817,924,950,968,1042,1102,1170,1196,1206,1263,1310,1361,1422,1480,1523,1530,1539,1552,
Tamil Nadu,TN,Madurai,75,79,79,79,84,87,88,90,91,92,112,112,114,114,118,122,122,124,132,143,147,160,163,163,172,191,224,226,232,232,234,241,249,249,268,278,278,279,286,283,292,298,312,317,333,343,363,394,409,426,442,464,493,495,550,636,705,849,988,1073,1279,1477,1703,1995,2302,2557,2858,3133,3423,3776,4085,4338,4674,5057,5299,5482,5757,6078,6539,6990,7331,7597,7858,8044,8251,8357,8517,8705,8984,9302,9595,9805,10057,10392,10618,10838,11009,11175,11352,11455,11487,11593,11689,11797,11898,12005,12104,12195,12366,12515,12561,
Tamil Nadu,TN,Nagapattinam,44,44,44,44,44,45,45,45,45,45,45,45,45,45,45,45,45,47,47,47,49,50,50,51,51,51,51,51,51,51,51,52,54,54,59,60,60,63,64,72,75,76,76,81,88,92,105,106,106,113,123,166,179,181,191,195,202,219,165,228,234,209,249,250,252,254,263,260,273,279,285,310,314,325,350,347,353,347,374,383,388,396,396,418,433,428,466,480,484,523,533,565,587,601,657,685,735,772,789,817,873,917,921,999,1076,1145,1204,1249,1321,1392,1422,
Tamil Nadu,TN,Namakkal,59,59,61,61,61,61,61,61,61,76,76,76,76,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,78,82,82,83,85,85,85,85,85,85,89,90,92,92,92,92,90,92,92,92,92,94,89,89,90,90,97,95,97,94,99,99,97,101,105,109,113,118,130,147,150,162,174,189,203,212,231,278,305,316,341,353,395,432,459,510,520,556,576,604,652,694,728,757,801,835,868,890,924,953,991,1020,1033,1064,1112,1144,
Tamil Nadu,TN,Nilgiris,9,9,9,9,9,9,9,9,9,14,14,14,14,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,15,15,14,14,14,14,14,14,14,14,14,14,14,17,17,22,26,30,30,29,31,48,48,50,56,66,71,84,89,107,117,119,123,124,150,150,160,172,181,179,183,222,258,277,320,371,410,486,513,516,528,587,621,661,692,731,726,735,768,766,802,812,849,863,897,919,931,948,958,965,967,990,996,1010,
Tamil Nadu,TN,Perambalur,7,7,7,7,9,9,11,11,36,37,40,73,73,104,113,114,141,142,137,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,140,141,142,143,143,142,143,143,143,143,144,144,145,143,145,146,146,148,148,146,147,150,150,151,163,168,167,165,161,162,158,158,158,164,164,167,168,170,170,173,171,172,174,175,177,178,181,191,200,204,214,222,233,248,255,271,296,322,343,368,395,422,477,497,524,543,547,568,572,641,686,718,753,789,808,839,863,
Tamil Nadu,TN,Pudukkottai,1,1,1,1,1,1,1,1,1,1,3,5,5,5,6,6,6,6,6,7,7,7,7,7,13,16,19,20,21,21,21,21,22,22,22,26,27,28,28,29,34,31,33,36,40,45,45,51,51,51,62,62,71,58,62,69,70,86,88,101,102,112,131,167,194,174,204,234,252,294,350,375,418,449,495,534,570,615,673,729,780,831,907,941,1016,1087,1127,1186,1299,1394,1504,1617,1715,1844,1926,2054,2167,2258,2383,2471,2514,2666,2755,2928,3050,3189,3324,3388,3534,3662,3818,
Tamil Nadu,TN,Railway Quarantine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,5,5,5,6,22,23,67,83,155,155,181,202,205,205,245,257,260,260,266,294,294,294,309,309,309,317,327,338,350,381,400,401,401,401,402,402,402,403,403,406,406,410,412,413,415,416,421,421,421,422,422,422,422,422,422,422,424,424,424,424,424,424,424,424,424,424,425,425,425,425,425,425,425,425,425,426,426,426,426,426,426,426,428,428,428,428,
Tamil Nadu,TN,Ramanathapuram,15,15,15,15,18,18,20,20,21,21,21,23,24,26,27,31,31,31,31,31,31,31,37,39,39,39,52,55,58,63,64,65,65,65,78,84,86,87,92,93,97,97,106,112,118,126,133,135,135,158,158,156,194,222,245,269,299,317,339,338,474,546,648,742,803,839,952,1069,1143,1292,1385,1454,1479,1544,1606,1691,1774,1849,1892,1956,2076,2167,2249,2316,2442,2525,2603,2692,2792,2865,2951,3040,3094,3132,3169,3215,3255,3293,3338,3400,3449,3483,3503,3546,3585,3646,3682,3719,3780,3840,3898,
Tamil Nadu,TN,Ranipet,38,38,38,38,39,39,39,39,42,42,42,49,49,59,65,66,75,75,76,78,81,81,83,84,84,88,89,90,92,96,97,96,97,97,97,98,103,103,108,108,122,120,130,138,139,164,185,189,191,197,234,311,381,404,409,468,470,525,551,545,567,620,719,730,730,754,762,891,978,1083,1148,1193,1312,1325,1404,1415,1463,1509,1635,1645,1711,1858,1915,2022,2087,2196,2370,2784,3001,3223,3467,3834,4107,4306,4491,4769,5130,5300,5469,5852,5930,6073,6342,6597,6744,6964,7151,7487,7729,7786,7963,
