State,State Code,Cities,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,
Tamil Nadu,TN,Railway Quarantine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,8,8,8,21,22,27,53,56,59,61,101,117,126,138,143,143,148,150,150,157,189,191,191,191,192,197,201,209,219,220,224,230,231,234,234,324,324,324,324,324,324,325,326,326,326,326,327,327,328,408,408,408,410,410,412,412,412,414,423,423,423,423,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,
Tamil Nadu,TN,Ramanathapuram,7,7,7,10,10,10,11,11,11,11,12,14,14,16,16,16,15,15,21,21,21,21,21,21,21,21,26,29,29,29,30,30,36,37,37,38,52,52,54,58,58,58,58,72,73,73,73,73,75,76,79,86,93,95,101,104,112,131,134,144,156,162,176,199,210,235,243,265,318,359,424,452,504,546,624,674,716,760,785,1193,1225,1279,1384,1398,1414,1445,1801,1871,1976,2017,2029,2188,2245,2292,2410,2483,2557,2643,2744,2814,2899,2989,3043,3081,3103,3150,3196,3229,3271,3328,3377,3378,3429,3473,
Tamil Nadu,TN,Ranipet,32,32,32,33,33,33,34,34,34,34,37,37,37,38,38,38,39,41,41,42,42,46,46,46,58,60,60,61,67,67,76,76,80,83,84,84,85,85,85,92,92,94,94,94,94,95,99,106,106,107,113,113,116,121,122,159,160,291,297,301,302,318,363,363,364,451,462,462,535,537,537,538,604,661,661,681,693,725,725,796,914,1010,1065,1065,1121,1174,1420,1483,1520,1520,1615,1804,2201,2619,2802,3014,3251,3492,3751,3945,4094,4352,4567,4921,5287,5513,5708,5904,6044,6203,6546,6547,6795,7100,
Tamil Nadu,TN,Salem,6,6,16,20,23,24,24,24,24,24,24,24,28,28,29,29,30,30,30,35,35,35,35,35,35,35,35,35,35,35,35,35,40,45,45,53,53,54,54,64,68,92,147,150,173,173,182,186,187,189,189,190,193,195,200,201,204,204,210,215,221,229,238,262,268,284,288,288,311,337,400,413,466,576,613,667,703,872,970,1024,1055,1129,1148,1308,1379,1505,1606,1697,1874,1938,2045,2084,2185,2248,2313,2416,2494,2545,2605,2686,2755,2881,3099,3202,3428,3492,3565,3639,3705,3764,3873,3973,4282,4364,
Tamil Nadu,TN,Sivaganga,0,10,10,10,10,10,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,13,26,25,25,26,26,27,27,28,28,28,28,29,30,30,30,30,32,32,35,33,39,39,39,40,41,41,45,49,49,49,53,53,58,61,71,61,62,62,87,86,96,118,161,178,217,281,348,409,425,472,513,537,551,578,610,629,646,690,714,778,842,872,982,1159,1415,1586,1657,1726,1789,1872,1957,2037,2078,2129,2176,2253,2315,2375,2422,2482,2614,2681,2707,2775,2828,2874,2932,
Tamil Nadu,TN,Tenkasi,2,2,2,5,5,8,11,11,12,12,12,15,16,16,21,21,30,32,34,34,35,40,40,44,48,50,51,52,52,52,53,54,56,61,61,63,65,68,73,77,77,85,85,88,88,88,88,89,90,90,90,93,97,98,98,107,108,108,110,110,110,111,111,111,153,179,182,204,207,207,207,256,256,299,299,299,299,325,325,325,325,325,325,336,415,433,435,450,450,450,837,869,869,937,944,962,986,1173,1191,1236,1622,1662,1720,1828,1876,1915,1964,2026,2055,2152,2313,2380,2650,2779,
Tamil Nadu,TN,Thanjavur,23,23,24,33,35,35,38,41,42,43,43,43,44,45,47,47,47,47,47,53,54,62,62,66,66,66,66,67,67,67,67,69,71,76,76,77,77,79,80,83,85,85,88,89,89,90,89,91,96,101,106,106,111,117,118,124,128,130,134,150,153,156,169,176,193,206,227,274,293,310,310,325,359,371,384,395,409,415,421,422,439,469,486,508,529,564,589,642,686,936,943,1064,1175,1346,1460,1534,1606,1894,2006,2147,2347,2476,2567,2634,2715,2756,2889,2974,3169,3356,3498,3614,3808,3999,
Tamil Nadu,TN,Theni,35,36,36,36,37,37,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,43,43,43,44,44,50,50,54,54,63,75,77,83,86,86,92,98,99,99,99,105,105,105,105,105,106,106,113,113,115,115,118,123,123,123,125,129,129,134,134,143,147,152,155,163,171,191,234,268,368,377,422,439,479,484,532,608,671,684,724,827,883,993,1175,1259,1465,1554,1625,1694,1940,1984,2042,2255,2470,2632,2786,3085,3180,3323,3498,3792,4068,4344,4596,4790,5111,5453,5739,6014,6189,6546,6865,7160,
Tamil Nadu,TN,Thiruvallur,14,14,29,30,30,44,45,45,46,49,50,50,53,61,63,64,66,82,82,84,176,178,179,185,191,215,243,263,270,326,467,470,514,534,564,603,611,616,630,645,647,668,682,732,771,795,807,830,848,855,881,914,1020,1117,1130,1177,1240,1427,1470,1468,1874,1923,2031,2156,2245,2373,2504,2648,2793,2895,3062,3217,3356,3457,3591,3736,3874,4014,4154,4154,4335,4785,5019,5282,5634,5799,6124,6293,6547,6691,7373,7897,8108,8411,8872,9315,9978,10370,10746,11083,11402,11759,12153,12602,12929,13214,13551,13784,14077,14359,14731,15158,15452,15929,
Tamil Nadu,TN,Thiruvarur,8,14,14,15,16,18,18,19,19,20,22,23,23,24,25,25,29,29,29,29,29,29,29,30,30,32,32,32,32,32,32,33,33,33,33,33,34,36,36,36,38,42,44,45,45,45,47,49,51,52,55,58,74,74,75,80,95,105,108,112,121,131,139,142,145,163,188,224,283,329,348,355,370,386,386,394,407,415,469,478,479,525,552,554,643,647,657,685,705,711,751,778,838,926,952,1043,1122,1181,1305,1398,1498,1553,1681,1708,1714,1724,1732,1737,1755,1775,1815,1870,1901,1925,
Tamil Nadu,TN,Thoothukkudi,23,25,25,25,25,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,28,28,29,29,29,34,36,39,46,57,78,86,104,127,135,146,149,157,162,168,176,192,199,216,226,252,277,294,295,302,306,318,331,347,360,367,391,415,450,495,513,536,576,616,662,699,727,758,815,847,865,875,923,953,1001,1017,1048,1095,1121,1128,1212,1339,1381,1425,1541,1781,1983,2158,2590,2897,3199,3428,3747,4124,4494,4846,5183,5424,5651,6000,6311,6557,6797,7026,7263,7484,7718,7925,8150,8372,8556,8751,8929,
Tamil Nadu,TN,Tiruchirappalli,42,42,42,45,45,45,46,46,46,46,46,50,50,50,50,50,55,56,56,56,56,61,62,62,66,66,66,66,66,67,67,68,69,69,70,70,70,70,76,76,76,85,87,101,101,105,104,106,112,116,116,118,126,126,142,148,163,162,179,206,224,234,199,199,269,339,369,452,456,463,483,537,619,639,663,744,797,797,879,964,1020,1067,1067,1158,1253,1258,1330,1331,1477,1763,2096,2161,2234,2297,2420,2431,2535,2651,2782,2944,3106,3246,3494,3598,3660,3792,4081,4284,4451,4534,4666,4765,4878,4959,
Tamil Nadu,TN,Tirunelveli,53,53,53,53,54,57,57,57,58,59,59,59,59,59,63,63,62,62,62,63,64,65,64,70,78,88,93,94,99,99,121,146,155,167,183,211,249,276,279,294,323,328,341,344,346,352,360,366,367,374,376,379,394,397,400,415,428,428,432,433,441,490,513,530,551,572,580,614,619,635,671,689,695,702,735,765,804,836,868,935,968,1069,1142,1148,1216,1314,1614,1881,1886,1909,2116,2347,2500,2587,2745,2854,2948,3068,3078,3289,3438,3620,3732,3902,4042,4297,4400,4896,5262,5465,5675,5805,5953,6114,
Tamil Nadu,TN,Tirupathur,17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,28,20,20,22,22,26,26,26,26,26,26,28,28,28,28,28,28,28,29,29,29,29,31,31,31,31,33,34,35,35,37,37,38,38,38,39,39,40,41,43,44,44,45,45,46,51,53,55,80,87,90,96,138,155,168,183,205,209,234,272,272,307,317,343,355,387,436,450,465,483,507,528,544,582,641,662,699,725,745,792,824,873,922,976,1016,1069,1116,1135,1174,1219,1282,1364,1410,1542,
Tamil Nadu,TN,Tiruppur,83,83,83,91,103,105,108,108,109,112,112,112,112,112,112,112,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,115,115,115,115,116,116,116,116,116,116,117,117,117,117,117,117,117,124,125,125,129,141,150,156,156,167,177,177,185,186,193,203,212,216,252,266,285,300,325,355,380,387,443,472,501,555,581,597,617,653,675,712,750,776,801,815,829,846,896,932,991,1027,1052,
Tamil Nadu,TN,Tiruvannamalai,10,10,10,10,10,10,10,10,10,10,10,10,10,12,13,13,13,13,13,14,14,41,41,41,50,62,75,81,81,81,90,91,92,107,108,144,145,146,150,153,164,178,240,252,310,326,346,393,413,419,439,459,463,465,440,442,455,465,509,546,564,573,616,686,760,804,875,910,1050,1107,1140,1265,1304,1403,1607,1629,1664,1741,1771,1848,1948,2087,2143,2229,2425,2466,2466,2489,2575,2890,3212,3893,3893,3909,4002,4002,4068,4153,4202,4269,4453,4681,4982,5602,5806,5881,6047,6090,6254,6293,6418,6619,6752,7212,
Tamil Nadu,TN,Vellore,13,13,13,14,14,14,16,16,16,16,16,16,17,17,17,18,18,20,20,20,21,22,22,26,26,28,28,31,31,31,31,33,33,33,33,34,34,34,37,38,38,38,38,38,41,43,43,48,49,50,56,56,68,78,81,103,106,111,114,153,168,214,193,246,286,340,345,380,443,537,579,687,771,818,897,982,1034,1038,1072,1344,1533,1779,1999,2113,2248,2453,2742,2880,3123,3352,3682,3836,3992,4045,4191,4365,4464,4617,4848,5094,5225,5320,5440,5651,5831,6036,6237,6328,6491,6577,6664,7010,7214,7292,
Tamil Nadu,TN,Viluppuram,22,22,22,23,23,26,27,27,29,29,29,32,32,35,42,48,53,53,53,128,153,276,276,278,278,294,296,300,300,300,303,305,305,307,315,318,318,323,323,323,323,323,325,327,327,329,333,344,345,363,364,371,371,376,384,387,390,391,396,424,433,434,452,466,490,499,576,582,601,604,604,607,728,760,781,883,921,954,993,1034,1077,1197,1235,1266,1403,1493,1641,1762,1832,1985,2100,2223,2275,2356,2504,2640,2795,2902,3007,3257,3308,3380,3473,3602,3879,4034,4077,4144,4209,4268,4330,4375,4442,4561,
Tamil Nadu,TN,Virudhunagar,16,16,16,16,19,19,19,19,23,23,26,28,28,35,35,35,31,31,32,32,34,35,37,37,37,40,43,44,44,44,46,47,50,50,58,58,58,62,90,98,98,115,116,117,124,124,127,127,127,136,138,142,134,134,132,136,138,139,140,148,153,158,170,175,202,209,231,249,296,346,385,438,548,602,644,784,827,919,983,983,1004,1065,1065,1219,1295,1626,1710,2181,2493,2947,3164,3290,3918,4331,4664,4769,4957,6041,6098,6336,6783,7237,7416,7621,7728,8066,8421,8795,9055,9280,9492,9684,10063,10221,
