State,State Code,Cities,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,
Odisha,OR,Kalahandi,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,13,13,15,15,15,15,15,15,15,15,20,20,21,21,25,27,29,29,36,38,38,41,41,57,57,57,57,63,63,64,64,70,70,70,70,71,71,71,71,71,71,76,76,76,78,78,78,78,78,78,82,82,82,82,82,82,82,84,84,84,104,106,113,113,114,122,147,171,207,232,232,280,301,311,355,432,438,469,
Odisha,OR,Kandhamal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,5,5,6,13,13,22,22,22,22,25,25,25,25,30,36,50,64,82,101,142,144,145,145,145,157,158,158,158,175,175,175,178,178,178,178,178,178,184,185,185,185,189,189,191,191,191,199,199,199,199,199,213,213,213,228,245,261,290,309,323,333,353,370,400,428,442,442,483,529,603,687,733,769,781,807,869,906,
Odisha,OR,Kendrapara,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,8,8,8,9,9,9,22,27,27,30,30,40,57,69,85,85,95,99,132,142,153,156,161,161,162,163,163,163,167,167,170,170,174,174,180,184,186,190,195,200,202,209,217,220,226,226,232,232,240,242,245,248,258,264,269,273,277,280,285,291,293,294,303,313,319,322,329,336,342,351,362,370,384,394,403,407,418,430,442,453,467,488,498,509,533,564,571,613,626,642,656,
Odisha,OR,Kendujhar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,4,4,4,7,8,8,8,8,8,11,11,18,18,18,18,22,22,25,25,30,30,30,30,33,44,46,46,54,59,61,70,72,76,77,80,80,93,93,95,95,96,101,107,107,119,135,145,147,178,181,183,206,254,271,288,311,331,338,352,364,375,382,384,410,429,443,466,495,563,594,612,669,688,689,722,759,776,799,799,900,947,977,989,1008,1024,1044,
Odisha,OR,Khordha,23,25,26,27,27,30,31,31,31,31,31,32,32,32,32,37,37,45,45,45,45,45,48,48,48,48,48,48,51,51,55,57,58,60,67,67,70,72,74,77,87,94,133,146,157,183,186,205,213,236,259,270,280,296,308,362,394,403,436,455,478,499,544,573,592,630,642,666,703,732,742,755,773,801,816,831,868,883,935,972,1000,1012,1040,1090,1170,1202,1248,1331,1375,1394,1443,1471,1548,1548,1662,1674,1755,1917,1978,2075,2293,2418,2615,2817,3020,3230,3691,3954,4131,4359,4515,4746,4987,5086,
Odisha,OR,Koraput,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,8,7,8,8,8,8,9,14,16,16,16,17,17,17,17,17,17,17,17,17,17,17,24,24,25,25,25,27,28,28,29,47,47,47,51,55,57,67,67,71,80,85,96,137,155,158,159,162,167,168,185,220,221,262,280,346,351,435,457,502,524,667,795,831,838,958,987,1020,1066,1107,1156,
Odisha,OR,Malkangiri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,19,19,19,19,19,21,21,21,21,21,21,21,21,21,22,22,22,22,24,28,43,44,44,48,48,48,48,48,52,52,52,53,53,53,53,60,61,71,101,101,101,101,101,101,118,131,152,152,161,161,201,201,231,241,247,279,297,308,318,330,346,351,366,390,401,411,414,438,485,536,627,655,688,763,785,849,891,
Odisha,OR,Mayurbhanj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,8,8,9,9,9,11,11,11,11,11,14,14,14,14,14,15,16,16,16,16,16,20,20,27,37,50,61,67,76,81,90,98,106,119,120,120,120,121,124,134,140,140,154,160,171,179,180,195,200,207,214,214,252,252,270,285,285,286,298,307,322,331,351,379,379,398,420,432,432,434,448,466,466,476,505,512,555,579,594,606,621,644,694,719,739,757,763,802,853,
Odisha,OR,Nabarangapur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,12,12,12,13,13,29,32,32,41,45,53,53,77,86,88,88,88,121,127,127,130,130,142,142,146,150,150,152,155,155,155,174,187,187,199,233,251,252,263,267,282,297,305,316,317,342,344,350,381,
Odisha,OR,Nayagarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,6,6,9,10,10,21,27,30,45,45,48,50,65,68,68,75,75,82,85,89,92,97,97,101,103,107,111,111,111,111,111,111,111,114,126,126,127,129,129,132,135,138,138,152,157,157,175,177,185,186,211,211,212,212,212,265,272,276,276,277,294,301,302,337,353,376,377,399,429,466,476,490,525,525,587,620,626,657,692,720,753,809,811,845,
Odisha,OR,Nuapada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,36,36,57,57,57,57,60,60,62,71,71,71,71,71,71,71,77,77,77,77,77,78,78,78,78,78,78,78,78,78,78,82,82,82,82,82,82,82,82,82,82,82,82,100,100,100,100,100,100,100,100,100,103,103,103,103,103,103,111,117,125,125,131,131,131,141,142,142,158,158,164,195,
Odisha,OR,Puri,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,4,4,14,18,25,33,33,44,45,48,65,81,81,81,84,85,85,87,92,92,96,98,98,100,103,103,108,108,115,119,134,151,155,174,202,207,210,210,210,210,213,215,215,221,233,237,244,244,247,263,265,276,288,294,295,296,311,318,320,324,341,341,343,350,353,362,362,366,367,377,405,415,446,567,642,682,688,720,734,748,770,870,915,965,1045,1104,1105,
Odisha,OR,Rayagada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,7,7,7,7,7,7,7,7,7,12,12,12,12,12,12,12,17,22,22,22,38,38,38,38,123,123,123,124,126,127,127,127,127,136,138,139,139,139,200,200,337,349,359,362,409,440,460,517,552,680,680,801,856,892,927,1010,1091,1138,1180,1190,1283,1303,1415,
Odisha,OR,Sambalpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,5,5,5,5,5,8,8,9,12,12,15,15,15,16,16,16,16,16,16,18,18,23,23,24,24,24,24,24,24,24,24,24,36,36,47,47,47,50,55,56,70,92,92,100,101,106,106,108,108,111,112,117,119,124,135,149,163,174,175,182,193,203,218,234,234,341,364,426,457,506,506,632,693,788,812,866,955,990,
Odisha,OR,Subarnapur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,7,7,7,7,7,16,16,29,29,29,29,29,29,29,29,31,31,31,31,35,35,35,35,35,35,35,35,35,35,35,35,37,37,37,37,37,37,37,37,37,44,44,44,44,44,49,49,49,49,54,55,55,55,55,55,56,56,81,84,84,84,89,93,101,108,108,108,122,141,141,150,155,185,
Odisha,OR,Sundargarh,3,3,3,3,5,5,5,5,5,5,5,5,6,6,6,10,10,12,12,12,12,12,13,13,14,15,23,25,25,26,27,27,27,27,27,28,33,36,39,39,40,50,56,57,65,69,74,81,81,111,111,118,118,119,124,125,126,127,130,133,141,142,146,146,147,157,160,164,176,180,181,185,185,185,185,209,209,247,318,453,537,583,624,639,676,714,721,727,731,734,741,751,763,764,778,802,826,884,916,938,1060,1182,1258,1364,1423,1427,1459,1489,1652,1709,1772,1861,1979,2090,
