State, State Code, Cities,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,
Odisha,OR,Jharsuguda,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,6,6,6,7,7,7,7,7,7,7,7,8,8,8,8,9,13,15,15,17,18,18,19,19,21,21,46,50,53,76,76,80,80,98,100,103,108,118,120,128,128,128,129,133,134,134,165,165,176,182,183,183,207,212,212,226,226,260,263,271,273,279,289,291,303,303,310,317,323,330,333,343,353,383,385,391,400,467,473,481,492,
Odisha,OR,Kalahandi,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,13,13,17,15,15,15,15,15,20,20,20,20,21,22,25,27,27,29,32,36,38,38,41,57,57,58,58,64,64,64,64,70,70,70,70,70,70,71,71,71,71,71,76,76,78,79,79,79,79,79,79,83,83,83,83,85,85,85,87,87,87,102,109,110,111,122,132,140,159,163,207,237,255,259,306,319,349,433,463,487,518,543,584,623,671,
Odisha,OR,Kandhamal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,5,5,6,13,13,13,13,13,13,22,22,22,22,25,25,25,35,37,37,52,52,67,89,137,137,144,147,147,147,159,159,159,176,176,177,177,178,178,178,178,178,178,186,187,190,190,190,191,193,193,193,199,199,199,199,206,206,206,250,255,268,297,314,353,365,438,452,463,477,527,572,616,616,678,698,772,788,840,899,916,932,962,1141,1201,
Odisha,OR,Kendrapara,2,2,2,2,2,2,2,2,2,2,3,3,8,8,8,9,9,9,22,26,26,27,30,38,40,40,40,40,40,55,61,61,61,61,71,89,139,152,161,161,163,163,166,167,169,170,171,171,175,176,176,185,186,193,193,198,203,213,220,220,223,229,235,235,243,247,251,251,253,264,269,274,277,282,285,290,296,298,299,309,318,329,333,341,348,352,365,389,397,406,407,418,427,441,449,463,477,492,514,525,537,574,601,635,649,651,668,695,753,782,788,
Odisha,OR,Kendujhar,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,4,4,4,4,8,8,8,8,8,11,11,11,12,20,20,21,21,22,25,26,30,30,30,32,32,33,43,45,46,54,59,59,70,70,75,75,80,80,98,98,100,100,100,105,107,107,132,139,145,145,146,152,157,182,184,191,198,246,278,292,295,318,340,345,355,383,389,390,414,422,438,463,483,507,610,653,730,730,741,757,788,790,790,856,936,992,1008,1011,1038,1043,1066,1087,1110,1120,
Odisha,OR,Khordha,46,46,46,47,47,47,47,47,47,47,47,50,50,50,50,50,50,50,53,56,56,59,60,64,71,71,74,74,77,82,86,99,110,122,131,138,141,167,170,195,217,226,244,257,276,290,307,315,334,355,362,369,394,404,412,439,444,654,662,688,735,752,771,786,814,821,847,868,894,944,971,992,1029,1079,1135,1194,1231,1307,1336,1423,1530,1594,1744,1865,1972,2030,2098,2219,2356,2676,2850,3037,3260,3572,3766,3986,4200,4485,4703,4914,5115,5311,5531,5829,6103,6445,6663,6881,7178,7452,7784,
Odisha,OR,Koraput,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,8,8,8,8,8,8,8,14,14,16,16,16,17,17,17,17,17,17,17,17,23,24,24,24,24,25,26,26,27,28,29,29,47,47,48,52,57,57,67,67,73,79,84,95,139,189,189,190,194,221,225,270,311,339,354,381,414,444,451,485,558,624,690,771,817,829,926,975,1006,1047,1094,1144,1204,1271,1316,1393,1490,1580,
Odisha,OR,Malkangiri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,8,10,19,19,19,19,19,19,20,21,21,21,21,21,21,21,21,22,22,22,25,25,26,26,47,47,48,49,51,53,53,53,53,53,53,58,60,60,96,106,106,106,111,112,112,112,115,116,134,134,170,184,195,208,212,266,274,292,296,306,372,372,381,381,396,430,444,445,510,536,566,590,629,663,701,773,809,836,888,926,943,967,1031,1083,
Odisha,OR,Mayurbhanj,0,0,0,0,0,0,0,0,0,0,3,4,4,8,8,8,9,9,9,11,11,11,11,11,11,14,14,14,14,15,15,16,16,17,17,23,26,27,35,35,57,70,70,76,79,83,92,99,108,121,121,121,126,126,129,139,145,145,159,165,172,181,181,196,201,208,213,215,225,253,259,267,281,291,305,317,327,341,354,376,397,411,433,455,467,468,471,484,499,531,531,553,581,603,623,639,652,691,692,721,749,764,788,822,861,896,918,927,997,1034,1154,
Odisha,OR,Nabarangapur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,12,13,13,13,13,13,15,16,35,35,42,42,42,42,42,53,55,79,86,89,89,89,89,89,129,129,129,133,134,156,157,157,159,176,180,183,183,204,206,206,232,236,269,278,280,306,308,315,331,342,347,360,383,389,419,437,454,
Odisha,OR,Nayagarh,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4,6,6,6,9,10,10,21,27,32,45,45,48,50,57,64,65,65,68,69,69,76,76,83,87,90,93,97,97,101,108,108,112,112,112,112,113,113,116,129,131,132,135,135,138,140,143,144,158,163,163,164,188,192,193,211,212,228,265,270,270,271,286,302,315,326,336,340,344,349,410,420,458,488,496,503,532,556,623,656,664,686,717,777,802,863,903,1009,1041,1098,1203,1259,1334,
Odisha,OR,Nuapada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,14,14,14,18,30,33,52,60,60,60,68,69,72,72,72,74,74,74,74,74,74,78,79,79,79,79,79,79,79,79,81,81,82,82,82,82,82,82,82,82,82,82,86,86,86,86,86,91,91,91,100,100,100,100,100,100,100,101,102,106,110,110,118,129,129,138,143,150,155,158,158,161,162,163,185,187,194,197,213,233,
Odisha,OR,Puri,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,4,14,18,18,25,29,33,44,45,48,65,81,81,85,85,85,86,87,91,91,96,96,98,99,100,101,108,108,115,118,133,148,155,155,170,188,204,211,211,214,214,215,224,232,242,248,255,255,256,268,272,273,291,299,302,306,322,327,338,353,363,364,371,376,383,392,398,412,416,416,444,466,496,586,677,681,692,708,717,753,803,868,885,919,992,1059,1126,1218,1273,1299,1315,1395,1472,1555,
Odisha,OR,Rayagada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,3,3,7,7,7,7,7,12,12,12,12,12,17,17,17,22,22,22,22,38,38,39,39,39,39,115,115,115,128,138,139,139,139,139,141,141,165,166,167,186,187,195,195,242,338,422,422,487,532,600,624,648,693,733,897,1094,1132,1132,1154,1173,1325,1461,1479,1506,1581,1679,1734,1804,
Odisha,OR,Sambalpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,5,5,5,5,5,5,5,7,8,8,9,11,12,15,16,16,16,16,17,17,17,18,23,23,23,24,24,24,24,24,24,26,31,31,44,45,47,49,50,50,54,56,56,64,70,83,98,104,105,108,110,111,113,113,115,125,129,136,156,181,184,194,214,234,247,247,264,281,281,302,342,398,437,488,581,663,735,836,875,987,1001,1169,1195,1231,1269,1328,
Odisha,OR,Subarnapur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,5,5,8,8,25,25,26,26,29,29,29,29,29,29,29,29,31,31,31,31,31,31,35,35,35,35,35,35,35,35,36,36,37,37,37,39,39,39,39,44,44,44,44,44,44,44,44,44,49,49,49,53,54,64,64,68,69,74,78,80,82,86,91,97,103,109,110,113,123,156,156,169,174,188,210,267,274,
Odisha,OR,Sundargarh,6,10,10,10,10,10,10,10,11,12,12,12,12,13,13,16,16,23,26,26,26,27,27,27,27,27,28,33,37,37,37,39,39,41,48,54,57,65,69,74,81,81,99,111,118,118,118,122,123,126,130,132,137,140,146,146,147,159,163,164,170,181,181,185,191,193,200,217,220,256,322,342,393,471,554,616,660,668,673,725,740,750,760,778,795,806,828,857,917,973,1020,1053,1110,1112,1224,1298,1373,1435,1511,1557,1621,1704,1882,1992,2110,2236,2362,2453,2572,2717,2805,
